Tanggal,Username,Tweet
"
2021-04-25 10:53:47",wnadb,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:53:41",haibabysayang,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:53:24",maureenjoanne2,"Ini di akun airasia masih ada 3,2 jt,
Expired tahun depan,
Gak ada banget yang mau ngajak jalan”??
Udah vaksin 2 kali niih.."

"
2021-04-25 10:53:17",Kulhugeni8,@SekteAxis @Vaksin_Vuritust @wahyuut64969196 @AremaNita__ Halah nggedabrus tok koen cuk...

"
2021-04-25 10:53:09",4rief__,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:53:08",humaidizul,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:52:53",rihazhmd,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:52:32",wiratmadinata98,"Meskipun vaksin tidak menjamin kebal 100 persen, tetapi orang yang mendapat vaksin lebih resisten terhadap serangan… https://t.co/wuGo242k4V"

"
2021-04-25 10:52:31",PuteriSarah_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:52:30",healxing,"Sengaja makan yg pedes. Sejak vaksin jd ogah2an makan, maunya minum yg anget2 mulu. 😑"

"
2021-04-25 10:52:29",notyourqueen,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:52:15",muh4mmadhazim,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:52:02",5t8ZmedqZSoEjOV,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 10:51:49",SyeraAisya,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:51:48",AleeaHusin,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:51:46",adiyanmahmud,"RT @Sudastika: 35) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adalah…"

"
2021-04-25 10:51:43",P6BJdOJPYGpi86K,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 10:51:22",Kulhugeni8,@balaputra_deva @Vaksin_Vuritust @SekteAxis @wahyuut64969196 @AremaNita__ Bener wah... dikandani kok 😆

"
2021-04-25 10:51:20",milly_maz,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:51:20",christabelspt,(tetiba) Hari selasa kedapatan jadwal vaksin dari lingkungan gereja d CW. Jenisnya Astra Zeneca. Share your experie… https://t.co/kCE8rSttYU

"
2021-04-25 10:51:11",nurulainr_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:50:56",bukanaraahza,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:50:48",bard113,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:50:34",AngelCat_97,@imranrahimN @Piroxide so dia kena jawab kat akhirat la kan for those yang mati sebab tak dapat vaksin?

"
2021-04-25 10:50:32",_akmalrizall,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:50:22",GemaWahyuPutra1,bagaimana cara agar tidak kena vaksin ?

"
2021-04-25 10:50:13",aritj,RT @drpriono1: Ketersediaan vaksin COVID-19 hanya untuk 20 hari ke depan. Jumlah dosis yg tersedia hanya 8 juta. Pilihan yg paling bijak: b…

"
2021-04-25 10:50:09",SocialMMan,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 10:49:47",incorrectmelhan,"RT @afrkml: ""paDAHaL uDAH VakSIn dUA kaLi""

Mo sampe kapan kalian bikin headline berita yg misleading buat awam begini?
Vaksin mengenalkan…"

"
2021-04-25 10:49:26",muzhaffarchoi,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:49:24",ThalhahHazni,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:48:57",balaputra_deva,RT @Kulhugeni8: @Vaksin_Vuritust @balaputra_deva @SekteAxis @wahyuut64969196 @AremaNita__ Mbah adam sama mbah hawa tuh waktu kawin di jawa…

"
2021-04-25 10:48:56",enjoyingnolife,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:48:54",FashionSagor,"RT @Sudastika: 35) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adalah…"

"
2021-04-25 10:48:48",Latif_Halim,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:48:44",ctnrzlha,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 10:48:42",Decentlife8,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 10:48:41",j_notyours,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:48:29",scrome78,"RT @inderasakti_kl: ...dan kerajaan PN tak habis2 memuji diri sendiri. Hakikatnya, kita jauh ketinggalan. Bukan saja proses vaksin dan kada…"

"
2021-04-25 10:48:19",MissRos25059588,"RT @DrAdhamBaba: Jumlah pemberian dos vaksin COVID-19 setakat 23 April 2021 - 1,279,737 dos.

Daripada 783,987 orang yang terima dos pertam…"

"
2021-04-25 10:48:16",AndreOey,RT @C_IndahJKT48: karena foto habis vaksin belum dipost di twitter👀 https://t.co/fVyujq28TQ

"
2021-04-25 10:48:16",ct_shrh,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:48:14",engku_iekaaa,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 10:47:44",__Faraaaah,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:47:37",sunnyskied,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:47:26",dontboyo,"@rifaldialdo efek pegel ama diare bawaan sehari doang .

ai pas di TKP eweh karasa alergi kitu? feeling sih moal li… https://t.co/oAJ8rSPLTY"

"
2021-04-25 10:47:24",aerishi25,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:47:14",nursyrhnas,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:47:08",WnAmy,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:46:38",fmtoday,"Bekas perdana menteri berkata, beberapa negara kini menjalankan ujian klinikal terhadap kanak-kanak bagi vaksin Cov… https://t.co/JKkmM3Cg3x"

"
2021-04-25 10:46:33",whyunzam,"RT @LagaCawan: Keluarkan wang tak lalu parlimen, perbelanjaan vaksin tak diterangkan, apa keperluan ambil wang tak dijelaskan. 

Duit KWSP…"

"
2021-04-25 10:46:22",adanink_,"@drpriono1 @BudiGSadikin @aniesbaswedan dok, kapan ya ibu rumah tangga dapat vaksin. 😭"

"
2021-04-25 10:46:20",MissRos25059588,"RT @SinarOnline: Setakat Sabtu, hanya 38.1 peratus atau 9,250,441 daripada golongan sasaran daftar  suntikan vaksin  dengan Selangor kekal…"

"
2021-04-25 10:46:20",chicanoz,RT @mkini_bm: Acong kecewa ditakut-takutkan lepas ambil vaksin https://t.co/i4z9i9dkYe

"
2021-04-25 10:46:19",kimminjuonly14,"@hi_bellanyoo Oalah biasanya sih gitu mba  kalo abis suntik apalagi vaksin,cepet puulih mbaa"

"
2021-04-25 10:46:17",MissRos25059588,"RT @DrAdhamBaba: Jumlah pemberian dos vaksin COVID-19 setakat 24 April 2021 - 1,290,414 dos.

Total 791,910 orang terima dos pertama. 498,5…"

"
2021-04-25 10:46:11",mizieazhaaaaa,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:46:03",Vaksin_Vuritust,@ntijamet @AremaNita__ Belajar toncek vuriiit antum Br kemari banigurun phukimaak

"
2021-04-25 10:45:52",Syedaiman_hafiz,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:45:43",JapenBBaharu,"RT @JKJAVMY: Advokasi vaksin COVID-19 bersama @Khairykj
https://t.co/d9umIEf8dW
 
Ketahui lebih lanjut mengenai program imunisasi kebangsaa…"

"
2021-04-25 10:45:37",kumparan,Lembaga Biologi Molekuler Eijkman mengimbau masyarakat agar tak menunda untuk disuntik vaksin corona. #kumparanNews https://t.co/ONmvK6sbr2

"
2021-04-25 10:45:35",merdekadotcom,Update Jumlah Penerima Vaksin Covid-19 di Indonesia 25 April: Pemerintah menargetkan 40.349.049 orang mendapat vaks… https://t.co/S3aqUvzVQM

"
2021-04-25 10:45:32",amirulsyahfiq23,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:45:21",qistinaje,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:45:21",nietzrid,Tadi dkt bazaar ada kaunter daftar vaksin kerajaan gagal. Panggil orang daftar vaksin. Kan ada rekod mykad. Siapa a… https://t.co/xaqV8c9taJ

"
2021-04-25 10:45:13",FashionSagor,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 10:44:50",Pradipt62824966,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 10:44:39",dinzmri,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:44:38",alonkayuz,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:44:30",chikiajadong35,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 10:44:19",pipiss_,"@lemaripenuh Iyanih, jadwal vaksin gue mundur anjir"

"
2021-04-25 10:43:58",lemaripenuh,"@pipiss_ ga mau,lo belum vaksin.
😗"

"
2021-04-25 10:43:56",arev1124,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:43:53",AinulSyazanaaa_,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:43:41",poseidonhades0,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:43:35",farahmasni,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:43:24",NajmuddinAfhamm,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:43:06",syrifhdnya,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:42:57",SabhiAf1q,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:42:26",Suwarno82236033,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 10:42:25",GumilarRizall,"@Vaksin_Kita @OktaraniS Rindunya tahan dulu yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:42:24",eosltl,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:42:10",octopusmaraah,habis vaksin emng segaenak badan ini yaaa.....

"
2021-04-25 10:42:05",mustakim3_a,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 10:41:57",tashaadora,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:41:54",wslo_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:41:50",BasisOmega,"RT @AbdulAlimAz: @mkini_bm baik bantu ahli keluarga terdekat dahulu, seperti pemberiaan vaksin"

"
2021-04-25 10:41:49",4dammm,RT @ShafwanZaidon: Kami nak tahu betul ke Istana bawak masuk 2000 vaksin Sinopharm? Betul ke Tunku dah divaksin?

"
2021-04-25 10:41:48",nadaamunajat,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:41:40",BeritakiniB,"Covid-19: Atlet Olimpik akan menerima vaksin dos kedua sebelum acara, kata NSC - https://t.co/Q5wsl6EkGD
ISKANDAR P… https://t.co/6BYtLwNHGS"

"
2021-04-25 10:41:39",biasherjer,"RT @SinarOnline: Setakat Sabtu, hanya 38.1 peratus atau 9,250,441 daripada golongan sasaran daftar  suntikan vaksin  dengan Selangor kekal…"

"
2021-04-25 10:41:36",AcarPenyuka,"RT @LtdAkbar: @AcarPenyuka @katzen_jammer Kalau aku sih vaksin yg tdk berulang itu sejauh yg aku amati gk ada masalah. 
Bbrp masalah pd MMR…"

"
2021-04-25 10:41:31",GumilarRizall,"@Vaksin_Update @OktaraniS Yuk patuhi prokesnya yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:41:31",biasherjer,"RT @DrAdhamBaba: Jumlah pemberian dos vaksin COVID-19 setakat 24 April 2021 - 1,290,414 dos.

Total 791,910 orang terima dos pertama. 498,5…"

"
2021-04-25 10:41:23",meryharison,"@KakekHalal @jokowi @prabowo Sibuk ngurusin pembelian vaksin , mungkin ada komisi"

"
2021-04-25 10:41:17",afiqahbasri,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:41:16",aliesasmdi,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:41:12",Naimsuhaidi,"RT @501Awani: Saya sudah bincang dalam mesyuarat MKN, kita ingin memutuskan siapa yang sudah dapat dua suntikan vaksin #COVID19 dan sijil b…"

"
2021-04-25 10:41:11",aafiqsyahmii,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 10:41:06",Vaksin_Vuritust,@ntijamet Mabok bhokap kau lg entotin nyokeepmu

"
2021-04-25 10:40:52",azhrmj,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:40:46",harizhaziq,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:40:28",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Loh ente gk bs jawab kok malah nuduh org.

"
2021-04-25 10:40:26",dynawithay,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:39:39",FirmansyahRevii,"@Vaksin_Update @ChaerulRoffi Kalo sayang keluarga jangan pada mudik yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:39:39",BahamMccaw,"RT @zamirzaki: Aku ingatkan lepas umum darurat, vaksin lagi laju untuk pelajar2, cikgu2, pekerja2, frontliners, lg byk pusat vaksin dibuka,…"

"
2021-04-25 10:39:37",WiliamAsden,"RT @GusgusSoegara: Vaksin Covid-19 Aman saat Anda Berpuasa 

@jokowi
@halimiskandarnu
@imansyukri
@malik_haramain
@taufikmadjid71
@rahmange…"

"
2021-04-25 10:39:31",Nangkumon,@kochengfess 200-300 tergantung Ada jadwal vaksin / grooming / obat cacing / kl babunya pengen beliin aneh2 mainan atw cemilan🤪

"
2021-04-25 10:39:06",GemaWahyuPutra1,@SeptriandaY itu lah takuik den bko kajang2 se den siap vaksin a hahaha

"
2021-04-25 10:38:54",talentachuee,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 10:38:45",FirmansyahRevii,"@Vaksin_Kita @ChaerulRoffi Udah stay at home aja yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:38:33",msrionas,"RT @detikHealth: Kasus COVID-19 dari klaster kantor di DKI dilaporkan naik, sebagian besar justru sudah divaksin. Hati-hati, India kena 'ts…"

"
2021-04-25 10:37:59",ejatismail,RT @officialmosti: KJ bersama petugas Info On Wheels (IOW) Jabatan Penerangan @pmrpeneranganrembau membuat hebahan mengajak orang ramai men…

"
2021-04-25 10:37:53",szwn_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:37:53",ddniaaaa,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:37:46",ntijamet,@Vaksin_Vuritust @AremaNita__ Blajar dl ngomong yg bener biar org paham

"
2021-04-25 10:37:44",ChaerulRoffi,"@Vaksin_Kita @OktaraniS Kalo sayang sama keluarga jangan pada mudik dulu yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:37:40",waiming81519502,"RT @UMonline: Tindakan kerajaan itu mendapat reaksi berbeza pelbagai pihak termasuk UMNO apabila Timbalan Presidennya, Datuk Seri Mohamad H…"

"
2021-04-25 10:37:31",galaxyboo_,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:37:29",ZulaikhaAmr,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:37:28",edy_siregar_77,"RT @temponewsroom: Dinyatakan tak lolos uji klinis, penelitian vaksin Nusantara yang digagas Terawan Agus Putranto terus berjalan meski men…"

"
2021-04-25 10:37:23",NoorLoqman,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:37:22",m_marinimfsl,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:37:13",KAI121,@itsikakurnia Selamat sore dan mohon maaf baru terbalaskan. Hingga saat ini instansi terkait belum mengeluarkan ket… https://t.co/FJl1InN3ww

"
2021-04-25 10:37:10",edy_siregar_77,RT @temponewsroom: Sikap sejumlah politikus mendukung vaksin Nusantara berbalas dukungan terhadap BPOM. Fraksi PDIP disebut mendukung sikap…

"
2021-04-25 10:37:06",edy_siregar_77,"RT @temponewsroom: Bos Aivita Biomedical, Robert O. Dillman, diduga pernah melanggar sejumlah protokol penelitian di Amerika Serikat. Tak u…"

"
2021-04-25 10:37:04",KakekHalal,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 10:37:01",hi_bellanyoo,"Efek suntik vaksin gak enak banget ini badan,klo gak ikut suntik kedua boleh gak sih 😭"

"
2021-04-25 10:36:56",zynunzulyana,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:36:56",ChaerulRoffi,"@Vaksin_Update @OktaraniS Please ya jangan egois tahun ini jangan pada mudik yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:36:50",cahayaaieni,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:36:48",FarraAaron,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:36:46",pmrnabawan,"RT @JKJAVMY: Advokasi vaksin COVID-19 bersama @Khairykj
https://t.co/d9umIEf8dW
 
Ketahui lebih lanjut mengenai program imunisasi kebangsaa…"

"
2021-04-25 10:36:36",pmrnabawan,"RT @DrAdhamBaba: Jumlah pemberian dos vaksin COVID-19 setakat 24 April 2021 - 1,290,414 dos.

Total 791,910 orang terima dos pertama. 498,5…"

"
2021-04-25 10:36:30",jaehyunmarkl,@markleebase siap lah soalnya dah di vaksin https://t.co/qbRxIHIdc6

"
2021-04-25 10:35:58",pmrnabawan,"RT @SinarOnline: Setakat Sabtu, hanya 38.1 peratus atau 9,250,441 daripada golongan sasaran daftar  suntikan vaksin  dengan Selangor kekal…"

"
2021-04-25 10:35:35",SanjayaaIlham,"@Vaksin_Kita @OktaraniS Kalau sayang keluarga jangan pada mudik dulu yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:34:40",KDeddi135,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 10:34:39",lynysff,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:34:31",SanjayaaIlham,@Vaksin_Update @OktaraniS Prokesnya jangan sampai lupa

"
2021-04-25 10:34:15",bombakelantan,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

IOW

25/4…"

"
2021-04-25 10:34:10",mcngmsh,Efek suntik vaksin gini amat yaaak 😭😭

"
2021-04-25 10:34:07",firmansyah_aw,Tadi vaksin ga sampe sejam prosesnya 😂

"
2021-04-25 10:33:58",muztoz,@DGHisham Kes semakin banyak. Kami yang dah daftar di MySejahtera untuk vaksin pada bulan Februari lepas sampai kin… https://t.co/nki8j7oAsB

"
2021-04-25 10:33:57",nmikhwan,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:33:48",Bondanime,"@keshhia kan gue bilang, efek vaksin jadi gitu"

"
2021-04-25 10:33:45",firmansyah_aw,Saran kalo yang mau vaksin bulan puasaan gini mending berangkatin pagi sekalian

